"ID","NAME"
2966,"Dębica"
2967,"Ostrów Wielkopolski"
2968,"Żagań "
2969,"Lubin"
2970,"Konin"
2971,"Mielec"
2972,"Gubin"
2973,"Kętrzyn"
2974,"Bełchatów"
2975,"Tarnów"
2976,"Jasło"
2977,"Gdynia"
2978,"Olesno"
2979,"Zamość"
2980,"Reda"
2981,"Rokietnica  "
2982,"Jarosław"
2983,"Kędzierzyn-Koźle"
2984,"Ełk"
2985,"Żary"
2986,"Oława"
2987,"Stalowa Wola"
2988,"Kurzętnik  "
2989,"Unisław "
2990,"Bolesławiec"
2991,"Sosnowiec"
2992,"Żagań "
2993,"Lubartów"
2994,"Miedziana Góra "
2995,"Kutno"
2996,"Reda"
2997,"Tomaszów Mazowiecki"
2998,"Rawicz"
2999,"Inowrocław "
3000,"Oleśnica"
3001,"Andrespol"
3002,"Radom"
3003,"Szczecin"
3004,"Kędzierzyn-Koźle"
3005,"Bielsko-Biała"
3006,"Namysłów"
3007,"Inowrocław "
3008,"Krasnystaw"
3009,"Słońsk"
3010,"Suwałki"
3011,"Rzeszów"
3012,"Namysłów"
3013,"Krosno"
3014,"Ełk"
3015,"Długołęka"
3016,"Elbląg"
3017,"Oleśnica"
3018,"Przytoczna"
3019,"Gubin"
3020,"Konin"
3021,"Zabrze"
3022,"Słońsk"
3023,"Słubice"
3024,"Augustów"
3025,"Legionowo"
3026,"Bełchatów"
3027,"Kołobrzeg"
3028,"Bolesławiec"
3029,"Działdowo"
3030,"Kozy  "
3031,"Świdnica"
3032,"Płock"
3033,"Wejherowo"
3034,"Małkinia Górna "
3035,"Sanok"
3036,"Tczew"
3037,"Starachowice"
3038,"Bielsk Podlaski"
3039,"Zabrze"
3040,"Chrzanów"
3041,"Krasne  "
3042,"Oleśnica"
3043,"Kalisz"
3044,"Wrocław"
3045,"Dywity  "
3046,"Ełk"
3047,"Olesno"
3048,"Wieliczka"
3049,"Oświęcim"
3050,"Kalisz"
3051,"Gorzyce  "
3052,"Zambrów"
3053,"Przemyśl"
3054,"Tczew"
3055,"Biała Podlaska"
3056,"Raczki  "
3057,"Zabrze"
3058,"Piła"
3059,"Kielce"
3060,"Słupsk"
3061,"Tarnobrzeg"
3062,"Chełmno"
3063,"Mińsk Mazowiecki"
3064,"Lidzbark Warmiński"
3065,"Nakło nad Notecią"
3066,"Jasło"
3067,"Bartoszyce"
3068,"Legnica"
3069,"Gubin"
3070,"Starachowice"
3071,"Reda"
3072,"Konin"
3073,"Dobrzeń Wielki "
3074,"Rzeszów"
3075,"Świnoujście"
3076,"Biała Podlaska"
3077,"Zielona Góra"
3078,"Bydgoszcz"
3079,"Puławy"
3080,"Gniezno"
3081,"Szczecin"
3082,"Słubice"
3083,"Tarnów"
3084,"Police"
3085,"Radom"
3086,"Dywity  "
3087,"Chojnice"
3088,"Elbląg"
3089,"Gdynia"
3090,"Międzyrzecz"
3091,"Piotrków Trybunalski"
3092,"Bielany Wrocławskie "
3093,"Czernikowo "
3094,"Bartoszyce"
3095,"Łódź"
3096,"Unisław "
3097,"Kalisz"
3098,"Piaseczno"
3099,"Starachowice"
3100,"Czernikowo "
3101,"Kozy  "
3102,"Zambrów"
3103,"Konin"
3104,"Nakło nad Notecią"
3105,"Kozy  "
3106,"Gorzów Wielkopolski"
3107,"Oława"
3108,"Opole"
3109,"Kielce"
2228,"Gorlice"
2229,"Oława"
2230,"Goleniów"
2231,"Gorzyce  "
2232,"Lubartów"
2233,"Prudnik"
2234,"Żary"
2235,"Oświęcim"
2236,"Dywity  "
2237,"Sosnowiec"
2238,"Zielonki "
2239,"Strzelce Opolskie"
2240,"Prudnik"
2241,"Stalowa Wola"
2242,"Nakło nad Notecią"
2243,"Lubartów"
2244,"Zamość"
2245,"Sierakowice  "
2246,"Płock"
2247,"Mielec"
2248,"Kutno"
2249,"Słubice"
2250,"Jasło"
2251,"Prudnik"
2252,"Wejherowo"
2253,"Skarżysko-Kamienna"
2254,"Elbląg"
2255,"Zgierz"
2256,"Sanok"
2257,"Hajnówka"
2258,"Unisław "
2259,"Puławy"
2260,"Zabrze"
2261,"Bielsk Podlaski"
2262,"Skawina"
2263,"Płock"
2264,"Czernikowo "
2265,"Przytoczna"
2266,"Łomża"
2267,"Włocławek"
2268,"Łowicz"
2269,"Włocławek"
2270,"Biała Podlaska"
2271,"Gorlice"
2272,"Krasnystaw"
2273,"Dywity  "
2274,"Rypin "
2275,"Konin"
2276,"Opole"
2277,"Śrem"
2278,"Kostrzyn"
2279,"Gliwice"
2280,"Radomsko"
2281,"Zakopane"
2282,"Unisław "
2283,"Szczecin"
2284,"Zakopane"
2285,"Kielce"
2286,"Gubin"
2287,"Opole"
2288,"Tomaszów Mazowiecki"
2289,"Rzeszów"
2290,"Świnoujście"
2291,"Ostrowiec Świętokrzyski"
2292,"Suwałki"
2293,"Legnica"
2294,"Kutno"
2295,"Luzino  "
2296,"Września"
2297,"Staszów"
2298,"Warszawa"
2299,"Chełmno"
2300,"Iława"
2301,"Bielsko-Biała"
2302,"Słońsk"
2303,"Oleśnica"
2304,"Unisław "
2305,"Nysa"
2306,"Włocławek"
2307,"Rumia"
2308,"Brzeg"
2309,"Konin"
2310,"Opole"
2311,"Gniezno"
2312,"Kętrzyn"
2313,"Zambrów"
2314,"Chełm "
2315,"Tłuszcz"
2316,"Bieliny"
2317,"Zakopane"
2318,"Lidzbark Warmiński"
2319,"Kostrzyn"
2320,"Oleśnica"
2321,"Kutno"
2322,"Kostrzyn"
2323,"Gorlice"
2324,"Małkinia Górna "
2325,"Piła"
2326,"Prudnik"
2327,"Krasnystaw"
2328,"Słupsk"
2329,"Mońki"
2330,"Kołobrzeg"
2331,"Jasło"
2332,"Rokietnica  "
2333,"Starachowice"
2334,"Zakopane"
2335,"Bolesławiec"
2336,"Bieliny"
2337,"Opole"
2338,"Lubin"
2339,"Unisław "
2340,"Świnoujście"
2341,"Międzyrzecz"
2342,"Lubartów"
2343,"Jelenia Góra"
2344,"Bartoszyce"
2345,"Chojnice"
2346,"Poznań"
2347,"Pawłowice"
2348,"Reda"
2349,"Łęczna"
2350,"Skawina"
2351,"Zielona Góra"
2352,"Chojnice"
2353,"Mielec"
2354,"Mielec"
2355,"Dębica"
2356,"Międzyrzecz"
2357,"Kutno"
2358,"Zabrze"
2359,"Oświęcim"
2360,"Gniezno"
2361,"Świdnica"
2362,"Sopot"
2363,"Kostrzyn"
2364,"Bielsko-Biała"
2365,"Bielany Wrocławskie "
2366,"Jarosław"
2367,"Kutno"
2368,"Staszów"
2369,"Mielec"
2370,"Mielec"
2371,"Rumia"
2372,"Września"
2373,"Słońsk"
2374,"Oświęcim"
2375,"Police"
2376,"Szczecin"
2377,"Bydgoszcz"
2378,"Kędzierzyn-Koźle"
2379,"Leszno"
2380,"Olesno"
2381,"Zamość"
2382,"Długołęka"
2383,"Hajnówka"
2384,"Augustów"
2385,"Oława"
2386,"Zielonki "
2387,"Końskie"
2388,"Warszawa"
2389,"Mińsk Mazowiecki"
2390,"Raczki  "
2391,"Bydgoszcz"
2392,"Stalowa Wola"
2393,"Pruszków"
2394,"Tarnobrzeg"
2395,"Sanok"
2396,"Ruda Śląska"
2397,"Jelenia Góra"
2398,"Zamość"
2399,"Nowy Targ"
2400,"Włocławek"
2401,"Goleniów"
2402,"Koszalin"
2403,"Strzelce Opolskie"
2404,"Międzyrzecz"
2405,"Kutno"
2406,"Jarosław"
2407,"Gdańsk"
2408,"Chełm "
2409,"Mińsk Mazowiecki"
2410,"Radomsko"
2411,"Chrzanów"
2412,"Rokietnica  "
2413,"Grajewo"
2414,"Jasło"
2415,"Koszalin"
2416,"Prudnik"
2417,"Busko-Zdrój"
2418,"Inowrocław "
2419,"Działdowo"
2420,"Września"
2421,"Augustów"
2422,"Kluczbork"
2423,"Tychy"
2424,"Częstochowa"
2425,"Nowy Targ"
2426,"Bieliny"
2427,"Kętrzyn"
2428,"Zambrów"
2429,"Jabłonna  "
2430,"Łódź"
2431,"Tarnobrzeg"
2432,"Namysłów"
2433,"Siedlce"
2434,"Bielsk Podlaski"
2435,"Przemyśl"
2436,"Krasnystaw"
2437,"Tarnów Opolski "
2438,"Pruszków"
2439,"Ostróda"
2440,"Kalisz"
2441,"Kozy  "
2442,"Śrem"
2443,"Katowice"
2444,"Staszów"
2445,"Siedlce"
2446,"Bielany Wrocławskie "
2447,"Mińsk Mazowiecki"
2448,"Jasło"
2449,"Jelenia Góra"
2450,"Żary"
2451,"Końskie"
2452,"Czernikowo "
2453,"Raczki  "
2454,"Prudnik"
2455,"Świecie"
2456,"Jabłonna  "
2457,"Świdnica"
2458,"Krasnystaw"
2459,"Kluczbork"
2460,"Prudnik"
2461,"Toruń"
2462,"Wrocław"
2463,"Lisia Góra "
2464,"Radom"
2465,"Olsztyn"
2466,"Dęblin"
2467,"Świnoujście"
2468,"Oława"
2469,"Sierakowice  "
2470,"Raczki  "
2471,"Zabrze"
2472,"Sławno"
2473,"Sandomierz"
2474,"Wieliczka"
2475,"Skierniewice"
2476,"Długołęka"
2477,"Brzeg"
2478,"Śrem"
2479,"Kraśnik"
2480,"Zabrze"
2481,"Iława"
2482,"Bytom"
2483,"Kielce"
2484,"Olsztyn"
2485,"Chrzanów"
2486,"Toruń"
2487,"Andrespol"
2488,"Żagań "
2489,"Łowicz"
2490,"Kętrzyn"
2491,"Nowogard"
2492,"Świdnica"
2493,"Nysa"
2494,"Starogard Gdański"
2495,"Katowice"
2496,"Sopot"
2497,"Krosno"
2498,"Świeszyno "
2499,"Mielec"
2500,"Gorzów Wielkopolski"
2501,"Tczew"
2502,"Rokietnica  "
2503,"Zakopane"
2504,"Sanok"
2505,"Chełm "
2506,"Długołęka"
2507,"Świecie"
2508,"Sławno"
2509,"Legionowo"
2510,"Przemyśl"
2511,"Namysłów"
2512,"Mielec"
2513,"Krosno"
2514,"Tychy"
2515,"Unisław "
2516,"Kutno"
2517,"Rybnik"
2518,"Świdnica"
2519,"Dywity  "
2520,"Jasło"
2521,"Puławy"
2522,"Tarnów"
2523,"Gubin"
2524,"Głogówek"
2525,"Lubin"
2526,"Stargard"
2527,"Pruszków"
2528,"Świnoujście"
2529,"Nowa Sól"
2530,"Olsztyn"
2531,"Bielany Wrocławskie "
2532,"Sławno"
2533,"Tarnów"
2534,"Ustronie Morskie"
2535,"Legnica"
2536,"Gubin"
2537,"Wejherowo"
2538,"Rawicz"
2539,"Rokietnica  "
2540,"Piotrków Trybunalski"
2541,"Raczki  "
2542,"Strzelce Opolskie"
2543,"Częstochowa"
2544,"Reda"
2545,"Otwock"
2546,"Kozy  "
2547,"Bielsko-Biała"
2548,"Puławy"
2549,"Dobrzeń Wielki "
2550,"Kraków"
2551,"Iława"
2552,"Elbląg"
2553,"Zabrze"
2554,"Brodnica"
2555,"Końskie"
2556,"Elbląg"
2557,"Gdańsk"
2558,"Otwock"
2559,"Sławno"
2560,"Kalisz"
2561,"Lidzbark Warmiński"
2562,"Bolesławiec"
2563,"Gorzyce  "
2564,"Jasło"
2565,"Rzeszów"
2566,"Hajnówka"
2567,"Poznań"
2568,"Prudnik"
2569,"Legnica"
2570,"Komorniki  "
2571,"Radom"
2572,"Bielsk Podlaski"
2573,"Augustów"
2574,"Pawłowice"
2575,"Konin"
2576,"Goleniów"
2577,"Rokietnica  "
2578,"Prudnik"
2579,"Rokietnica  "
2580,"Głogówek"
2581,"Niemce"
2582,"Kurzętnik  "
2583,"Bolesławiec"
2584,"Łęczna"
2585,"Łomża"
2586,"Piła"
2587,"Lubartów"
2588,"Chrzanów"
2589,"Nowa Sól"
2590,"Zamość"
2591,"Bielsk Podlaski"
2592,"Ełk"
2593,"Rypin "
2594,"Zielonki "
2595,"Inowrocław "
2596,"Kraków"
2597,"Mielec"
2598,"Inowrocław "
2599,"Mońki"
2600,"Nowa Sól"
2601,"Wieliczka"
2602,"Gryfino"
2603,"Iława"
2604,"Tarnów Opolski "
2605,"Zambrów"
2606,"Skarżysko-Kamienna"
2607,"Strzelce Opolskie"
2608,"Siemiatycze"
2609,"Warszawa"
2610,"Zamość"
2611,"Rawicz"
2612,"Bielany Wrocławskie "
2613,"Warszawa"
2614,"Gubin"
2615,"Kołobrzeg"
2616,"Bielany Wrocławskie "
2617,"Jelenia Góra"
2618,"Krosno"
2619,"Nowy Sącz"
2620,"Lubartów"
2621,"Zamość"
2622,"Strzelce Opolskie"
2623,"Suwałki"
2624,"Tłuszcz"
2625,"Szczecin"
2626,"Szczytno"
2627,"Lidzbark Warmiński"
2628,"Olsztyn"
2629,"Jasło"
2630,"Lubartów"
2631,"Piaseczno"
2632,"Częstochowa"
2633,"Jabłonna  "
2634,"Zakopane"
2635,"Oleśnica"
2636,"Jasło"
2637,"Kutno"
2638,"Przytoczna"
2639,"Gorzów Wielkopolski"
2640,"Kętrzyn"
2641,"Gryfino"
2642,"Rzeszów"
2643,"Zgierz"
2644,"Skierniewice"
2645,"Gdańsk"
2646,"Iława"
2647,"Skierniewice"
2648,"Sandomierz"
2649,"Radomsko"
2650,"Krasnystaw"
2651,"Ustronie Morskie"
2652,"Reda"
2653,"Konin"
2654,"Gorlice"
2655,"Włocławek"
2656,"Iława"
2657,"Końskie"
2658,"Krosno"
2659,"Mińsk Mazowiecki"
2660,"Augustów"
2661,"Unisław "
2662,"Nowogard"
2663,"Chełmno"
2664,"Ustronie Morskie"
2665,"Świecie"
2666,"Mońki"
2667,"Głogów"
2668,"Bielany Wrocławskie "
2669,"Luzino  "
2670,"Rokietnica  "
2671,"Sanok"
2672,"Skarżysko-Kamienna"
2673,"Radomsko"
2674,"Chełm "
2675,"Świnoujście"
2676,"Szczecin"
2677,"Nysa"
2678,"Chrzanów"
2679,"Aleksandrów"
2680,"Gorzów Wielkopolski"
2681,"Brzeg"
2682,"Ostrów Wielkopolski"
2683,"Rokietnica  "
2684,"Rumia"
5131,"Dębica"
5132,"Dobrzeń Wielki "
5133,"Reda"
5134,"Miedziana Góra "
5135,"Opole"
5136,"Przemyśl"
5137,"Komorniki  "
5138,"Zamość"
5139,"Ustronie Morskie"
5140,"Kluczbork"
5141,"Kozy  "
5142,"Leszno"
5143,"Raczki  "
5144,"Bielsk Podlaski"
5145,"Unisław "
5146,"Zambrów"
5147,"Działdowo"
5148,"Gubin"
5149,"Luzino  "
5150,"Zambrów"
5151,"Jelenia Góra"
5152,"Sandomierz"
5153,"Słońsk"
5154,"Starogard Gdański"
5155,"Katowice"
5156,"Dębica"
5157,"Jelenia Góra"
5158,"Ostróda"
5159,"Rypin "
5160,"Świdnica"
5161,"Puławy"
5162,"Oleśnica"
5163,"Żary"
5164,"Elbląg"
5165,"Kozy  "
5166,"Tłuszcz"
5167,"Kołobrzeg"
5168,"Białystok"
5169,"Świnoujście"
5170,"Kutno"
5171,"Zambrów"
5172,"Rybnik"
5173,"Słubice"
5174,"Brodnica"
5175,"Ostrów Wielkopolski"
5176,"Wieliczka"
5177,"Sanok"
5178,"Ostrowiec Świętokrzyski"
5179,"Łódź"
5180,"Słońsk"
5181,"Międzyrzecz"
5182,"Stargard"
5183,"Krasnystaw"
5184,"Rawicz"
5185,"Kętrzyn"
5186,"Jabłonna  "
5187,"Oświęcim"
5188,"Siedlce"
5189,"Goleniów"
5190,"Biała Podlaska"
5191,"Tomaszów Mazowiecki"
5192,"Pruszków"
5193,"Białystok"
5194,"Łomża"
5195,"Ełk"
5196,"Iława"
5197,"Legnica"
5198,"Kozy  "
5199,"Sierakowice  "
5200,"Skarżysko-Kamienna"
5201,"Ostróda"
5202,"Kluczbork"
5203,"Dywity  "
5204,"Krasne  "
5205,"Ksawerów  "
5206,"Komorniki  "
5207,"Legionowo"
5208,"Bieliny"
5209,"Żagań "
5210,"Brodnica"
5211,"Końskie"
5212,"Niemce"
5213,"Inowrocław "
5214,"Krasnystaw"
5215,"Słupsk"
5216,"Brzeg"
5217,"Chełm "
5218,"Skierniewice"
5219,"Piła"
5220,"Oława"
5221,"Pruszków"
5222,"Końskie"
5223,"Zabrze"
5224,"Piła"
5225,"Lidzbark Warmiński"
5226,"Bydgoszcz"
5227,"Andrespol"
5228,"Biała Podlaska"
5229,"Jasło"
5230,"Hajnówka"
5231,"Przytoczna"
5232,"Białystok"
5233,"Sieradz"
5234,"Kurzętnik  "
5235,"Lisia Góra "
5236,"Inowrocław "
5237,"Rybnik"
5238,"Jelenia Góra"
5239,"Strzelce Opolskie"
5240,"Kędzierzyn-Koźle"
5241,"Sopot"
5242,"Sulechów"
5243,"Jabłonna  "
5244,"Kutno"
5245,"Bolesławiec"
5246,"Łódź"
5247,"Łódź"
5248,"Tłuszcz"
5249,"Dębica"
5250,"Sandomierz"
5251,"Otwock"
5252,"Wrocław"
5253,"Katowice"
5254,"Długołęka"
5255,"Bydgoszcz"
5256,"Andrespol"
5257,"Gliwice"
5258,"Legionowo"
5259,"Jabłonna  "
5260,"Rokietnica  "
5261,"Sanok"
5262,"Małkinia Górna "
5263,"Słupsk"
5264,"Aleksandrów"
5265,"Świeszyno "
5266,"Nowy Sącz"
5267,"Tomaszów Mazowiecki"
5268,"Rawicz"
5269,"Mońki"
5270,"Nowogard"
5271,"Głogów"
5272,"Nowy Sącz"
5273,"Siemiatycze"
5274,"Biała Podlaska"
5275,"Ełk"
5276,"Lisia Góra "
5277,"Koszalin"
5278,"Hajnówka"
5279,"Mielec"
5280,"Ostrów Wielkopolski"
5281,"Stalowa Wola"
5282,"Gdynia"
5283,"Bartoszyce"
5284,"Bydgoszcz"
5285,"Ostróda"
5286,"Chojnice"
5287,"Świdnica"
5288,"Wieliczka"
5289,"Legionowo"
5290,"Olsztyn"
5291,"Skarżysko-Kamienna"
5292,"Końskie"
5293,"Szczytno"
5294,"Szczecin"
5295,"Pruszków"
5296,"Białystok"
5297,"Piła"
5298,"Hajnówka"
5299,"Goleniów"
5300,"Puławy"
5301,"Konin"
5302,"Ruda Śląska"
5303,"Kętrzyn"
5304,"Suwałki"
5305,"Września"
5306,"Zgierz"
5307,"Grudziądz"
5308,"Działdowo"
5309,"Bartoszyce"
5310,"Zakopane"
5311,"Brzeg"
5312,"Namysłów"
5313,"Bełchatów"
5314,"Kraśnik"
5315,"Ełk"
5316,"Tłuszcz"
5317,"Nowy Targ"
5318,"Pruszków"
5319,"Wejherowo"
5320,"Hajnówka"
5321,"Sandomierz"
5322,"Kluczbork"
5323,"Włocławek"
5324,"Legionowo"
5325,"Gdańsk"
5326,"Wrocław"
5327,"Świecie"
5328,"Skawina"
5329,"Tłuszcz"
5330,"Łowicz"
5331,"Głogów"
5332,"Dęblin"
5333,"Skawina"
5334,"Namysłów"
5335,"Opole"
5336,"Rumia"
5337,"Czernikowo "
5338,"Ełk"
5339,"Bieliny"
5340,"Ostróda"
5341,"Małkinia Górna "
5342,"Sławno"
5343,"Kraśnik"
5344,"Skierniewice"
5345,"Głogów"
5346,"Jędrzejów"
5347,"Sopot"
5348,"Września"
5349,"Kętrzyn"
5350,"Augustów"
5351,"Łowicz"
5352,"Oleśnica"
5353,"Sieradz"
5354,"Wałbrzych"
5355,"Końskie"
5356,"Siedlce"
5357,"Toruń"
5358,"Krosno"
5359,"Przytoczna"
5360,"Gliwice"
5361,"Bydgoszcz"
5362,"Bielsk Podlaski"
5363,"Ustronie Morskie"
5364,"Ksawerów  "
5365,"Nowa Sól"
5366,"Tczew"
5367,"Stalowa Wola"
5368,"Czernikowo "
5369,"Kozy  "
5370,"Nakło nad Notecią"
5371,"Pawłowice"
5372,"Kozy  "
5373,"Działdowo"
5374,"Mońki"
5375,"Kędzierzyn-Koźle"
5376,"Kurzętnik  "
5377,"Wejherowo"
5378,"Strzelce Opolskie"
5379,"Kędzierzyn-Koźle"
5380,"Rokietnica  "
5381,"Puławy"
5382,"Gryfino"
5383,"Unisław "
5384,"Jędrzejów"
5385,"Siedlce"
5386,"Legnica"
5387,"Brodnica"
5388,"Płock"
5389,"Lubartów"
5390,"Rokietnica  "
5391,"Grajewo"
5392,"Sławno"
5393,"Świecie"
5394,"Wrocław"
5395,"Zgierz"
5396,"Tarnów Opolski "
5397,"Kędzierzyn-Koźle"
5398,"Reda"
5399,"Aleksandrów"
5400,"Zambrów"
5401,"Świecie"
5402,"Goleniów"
5403,"Świecie"
5404,"Oświęcim"
5405,"Nowa Sól"
5406,"Bolesławiec"
5407,"Sandomierz"
5408,"Krosno"
5409,"Zambrów"
5410,"Augustów"
5411,"Goleniów"
5412,"Tczew"
5413,"Chełm "
5414,"Sulechów"
5415,"Łomża"
5416,"Aleksandrów"
5417,"Skierniewice"
5418,"Bolesławiec"
5419,"Stalowa Wola"
5420,"Ełk"
5421,"Poznań"
5422,"Tomaszów Mazowiecki"
5423,"Andrespol"
5424,"Kostrzyn"
5425,"Częstochowa"
5426,"Siedlce"
5427,"Komorniki  "
5428,"Szczecin"
5429,"Świecie"
5430,"Radom"
5431,"Rokietnica  "
5432,"Aleksandrów"
5433,"Rokietnica  "
5434,"Oświęcim"
5435,"Reda"
5436,"Busko-Zdrój"
5437,"Świecie"
5438,"Dęblin"
5439,"Kielce"
5440,"Jelenia Góra"
5441,"Sulechów"
5442,"Starachowice"
5802,"Głogów"
5803,"Rypin "
5804,"Nowogard"
5805,"Staszów"
5806,"Augustów"
5781,"Sieradz"
5782,"Gryfino"
5783,"Kielce"
5443,"Gniezno"
5444,"Kutno"
5445,"Police"
5446,"Kalisz"
5447,"Leszno"
5448,"Gorzyce  "
5449,"Sieradz"
5450,"Jasło"
5451,"Rybnik"
5452,"Dobrzeń Wielki "
5453,"Wieliczka"
5454,"Hrubieszów"
5455,"Ełk"
5456,"Puławy"
5457,"Brzeg"
5458,"Puławy"
5459,"Ustronie Morskie"
5460,"Kalisz"
5461,"Brodnica"
5462,"Nakło nad Notecią"
5463,"Warszawa"
5464,"Mielec"
5465,"Pińczów"
5466,"Kielce"
5467,"Chełmno"
5468,"Kielce"
5469,"Tomaszów Mazowiecki"
5470,"Busko-Zdrój"
5471,"Żagań "
5472,"Nakło nad Notecią"
5473,"Słupsk"
5474,"Staszów"
5475,"Łowicz"
5476,"Kraków"
5477,"Oświęcim"
5478,"Jelenia Góra"
5479,"Łowicz"
5480,"Piła"
5481,"Głogówek"
5482,"Ostrowiec Świętokrzyski"
5483,"Słońsk"
5484,"Katowice"
5485,"Rokietnica  "
5486,"Radom"
5487,"Tarnobrzeg"
5488,"Tarnów"
5489,"Zambrów"
5490,"Nakło nad Notecią"
5491,"Zielona Góra"
5492,"Skarżysko-Kamienna"
5493,"Ustronie Morskie"
5494,"Stalowa Wola"
5495,"Gdynia"
5496,"Łódź"
5497,"Piaseczno"
5498,"Zamość"
5499,"Żary"
5500,"Żagań "
5501,"Leszno"
3141,"Lubartów"
4981,"Luzino  "
4982,"Gorlice"
4983,"Dobrzeń Wielki "
4984,"Inowrocław "
4985,"Skarżysko-Kamienna"
4986,"Nowogard"
4987,"Sieradz"
4988,"Strzelce Opolskie"
4989,"Głogówek"
4990,"Aleksandrów"
4991,"Busko-Zdrój"
4992,"Sieradz"
4993,"Łomża"
4994,"Busko-Zdrój"
4995,"Dęblin"
4996,"Ostrów Wielkopolski"
4997,"Gubin"
4998,"Krasnystaw"
4999,"Lisia Góra "
5000,"Brodnica"
5001,"Kraków"
5002,"Kraśnik"
5003,"Lubin"
5004,"Nowy Targ"
5005,"Brzeg"
5006,"Skarżysko-Kamienna"
5007,"Ostróda"
5008,"Radomsko"
5009,"Warszawa"
5010,"Krosno"
5011,"Nowa Sól"
5012,"Zielonki "
5013,"Czernikowo "
5014,"Sandomierz"
5015,"Częstochowa"
5016,"Konin"
5017,"Kurzętnik  "
5018,"Chełm "
5019,"Jelenia Góra"
5020,"Konin"
5021,"Namysłów"
5022,"Kalisz"
5023,"Lidzbark Warmiński"
5024,"Wejherowo"
5025,"Chojnice"
5026,"Rypin "
5027,"Brodnica"
5028,"Ostrów Wielkopolski"
5029,"Rawicz"
5030,"Krasnystaw"
5031,"Kozy  "
5032,"Niemce"
5033,"Jelenia Góra"
5034,"Strzelce Opolskie"
5035,"Jabłonna  "
5036,"Częstochowa"
5037,"Skierniewice"
5038,"Bielsko-Biała"
5039,"Ostrowiec Świętokrzyski"
5040,"Prudnik"
5041,"Sandomierz"
5042,"Zielonki "
5043,"Mińsk Mazowiecki"
5044,"Przytoczna"
5045,"Bielany Wrocławskie "
5046,"Chełm "
5047,"Jabłonna  "
5048,"Elbląg"
5049,"Police"
5050,"Chojnice"
5051,"Kędzierzyn-Koźle"
5052,"Bielsko-Biała"
5053,"Iława"
5054,"Strzelce Opolskie"
5055,"Łowicz"
5056,"Jarosław"
5057,"Jelenia Góra"
5058,"Krosno"
5059,"Ostrowiec Świętokrzyski"
5060,"Ostrowiec Świętokrzyski"
5061,"Tarnów"
5062,"Częstochowa"
5063,"Gdynia"
5064,"Wałbrzych"
5065,"Radomsko"
5066,"Tychy"
5067,"Działdowo"
5068,"Łowicz"
5069,"Puławy"
5070,"Andrespol"
5071,"Radomsko"
5072,"Głogów"
5073,"Kostrzyn"
5074,"Gorzyce  "
5075,"Bełchatów"
5076,"Lubin"
5077,"Rybnik"
5078,"Bartoszyce"
5079,"Bielsko-Biała"
5080,"Elbląg"
5081,"Żary"
5082,"Dywity  "
5083,"Kielce"
5084,"Gdynia"
5085,"Długołęka"
5086,"Kędzierzyn-Koźle"
5087,"Łowicz"
5088,"Grudziądz"
5089,"Dobrzeń Wielki "
5090,"Wrocław"
5091,"Kielce"
5092,"Tarnobrzeg"
5093,"Słubice"
5094,"Nysa"
5095,"Bełchatów"
5096,"Przemyśl"
5097,"Jędrzejów"
5098,"Andrespol"
5099,"Lubin"
5100,"Gorzyce  "
5101,"Kutno"
5102,"Dywity  "
5103,"Zambrów"
5104,"Luzino  "
5105,"Bielsko-Biała"
5106,"Staszów"
5107,"Staszów"
5108,"Grudziądz"
5109,"Słupsk"
5110,"Świdnica"
5111,"Rumia"
5112,"Nowy Targ"
5113,"Słubice"
5114,"Krasnystaw"
5115,"Nakło nad Notecią"
5116,"Wałbrzych"
5117,"Jarosław"
5118,"Stalowa Wola"
5119,"Brodnica"
5120,"Radomsko"
5121,"Unisław "
5122,"Radom"
5123,"Bielsk Podlaski"
5124,"Ełk"
5125,"Lisia Góra "
5126,"Kluczbork"
5127,"Świecie"
5128,"Sandomierz"
5129,"Niemce"
5130,"Kozy  "
